time,hr_burner_combustion
2491.5,3155764.837422
2492,3155760.741841
2492.5,3155756.647224
2493,3155752.553572
2493.5,3155748.460888
2494,3155744.369174
2494.5,3155740.278433
2495,3155736.188668
2495.5,3155732.099881
2496,3155728.012074
2496.5,3155723.92525
2497,3155719.839411
2497.5,3155715.75456
2498,3155711.670699
2498.5,3155707.587831
2499,3155703.505959
2499.5,3155699.425084
2500,3155695.345209
2500.5,3155691.266337
2501,3155687.18847
2501.5,3155683.111611
2502,3155679.035762
2502.5,3155674.960926
2503,3155670.887105
2503.5,3155666.814301
2504,3155662.742518
2504.5,3155658.671757
2505,3155654.602021
2505.5,3155650.533313
2506,3155646.465635
2506.5,3155642.39899
2507,3155638.333379
2507.5,3155634.268807
2508,3155630.205274
2508.5,3155626.142783
2509,3155622.081338
2509.5,3155618.02094
2510,3155613.961593
2510.5,3155609.903297
2511,3155605.846057
2511.5,3155601.789874
2512,3155597.734752
2512.5,3155593.680691
2513,3155589.627696
2513.5,3155585.575768
2514,3155581.524911
2514.5,3155577.475126
2515,3155573.426415
2515.5,3155569.378783
2516,3155565.33223
2516.5,3155561.28676
2517,3155557.242375
2517.5,3155553.199077
2518,3155549.15687
2518.5,3155545.115755
2519,3155541.075735
2519.5,3155537.036812
2520,3155532.99899
2520.5,3155528.96227
2521,3155524.926656
2521.5,3155520.892149
2522,3155516.858752
2522.5,3155512.826468
2523,3155508.795299
2523.5,3155504.765247
2524,3155500.736316
2524.5,3155496.708508
2525,3155492.681825
2525.5,3155488.656269
2526,3155484.631844
2526.5,3155480.608552
2527,3155476.586395
2527.5,3155472.565375
2528,3155468.545497
2528.5,3155464.526761
2529,3155460.50917
2529.5,3155456.492728
2530,3155452.477436
2530.5,3155448.463297
2531,3155444.450313
2531.5,3155440.438488
2532,3155436.427823
2532.5,3155432.418322
2533,3155428.409986
2533.5,3155424.402818
2534,3155420.396821
2534.5,3155416.391997
2535,3155412.38835
2535.5,3155408.38588
2536,3155404.384592
2536.5,3155400.384487
2537,3155396.385568
2537.5,3155392.387837
2538,3155388.391298
2538.5,3155384.395952
2539,3155380.401802
2539.5,3155376.408852
2540,3155372.417102
2540.5,3155368.426556
2541,3155364.437217
2541.5,3155360.449087
2542,3155356.462168
2542.5,3155352.476463
2543,3155348.491975
2543.5,3155344.508705
2544,3155340.526658
2544.5,3155336.545835
2545,3155332.566239
2545.5,3155328.587872
2546,3155324.610737
2546.5,3155320.634837
2547,3155316.660173
2547.5,3155312.68675
2548,3155308.714568
2548.5,3155304.743632
2549,3155300.773942
2549.5,3155296.805503
2550,3155292.838316
2550.5,3155288.872384
2551,3155284.90771
2551.5,3155280.944296
2552,3155276.982145
2552.5,3155273.021259
2553,3155269.061641
2553.5,3155265.103294
2554,3155261.146219
2554.5,3155257.190421
2555,3155253.2359
2555.5,3155249.282661
2556,3155245.330705
2556.5,3155241.380035
2557,3155237.430653
2557.5,3155233.482563
2558,3155229.535766
2558.5,3155225.590266
2559,3155221.646065
2559.5,3155217.703165
2560,3155213.761569
2560.5,3155209.821281
2561,3155205.882301
2561.5,3155201.944633
2562,3155198.00828
2562.5,3155194.073244
2563,3155190.139528
2563.5,3155186.207134
2564,3155182.276064
2564.5,3155178.346323
2565,3155174.417911
2565.5,3155170.490832
2566,3155166.565089
2566.5,3155162.640683
2567,3155158.717618
2567.5,3155154.795896
2568,3155150.87552
2568.5,3155146.956492
2569,3155143.038815
2569.5,3155139.122491
2570,3155135.207524
2570.5,3155131.293916
2571,3155127.381669
2571.5,3155123.470786
2572,3155119.561269
2572.5,3155115.653122
2573,3155111.746347
2573.5,3155107.840946
2574,3155103.936923
2574.5,3155100.034279
2575,3155096.133017
2575.5,3155092.233141
2576,3155088.334652
2576.5,3155084.437553
2577,3155080.541847
2577.5,3155076.647537
2578,3155072.754625
2578.5,3155068.863114
2579,3155064.973006
2579.5,3155061.084304
2580,3155057.19701
2580.5,3155053.311128
2581,3155049.42666
2581.5,3155045.543609
2582,3155041.661976
2582.5,3155037.781766
2583,3155033.90298
2583.5,3155030.025621
2584,3155026.149691
2584.5,3155022.275195
2585,3155018.402133
2585.5,3155014.530509
2586,3155010.660325
2586.5,3155006.791584
2587,3155002.924289
2587.5,3154999.058442
2588,3154995.194046
2588.5,3154991.331104
2589,3154987.469618
2589.5,3154983.609591
2590,3154979.751025
2590.5,3154975.893923
2591,3154972.038288
2591.5,3154968.184123
2592,3154964.33143
2592.5,3154960.480212
2593,3154956.630471
2593.5,3154952.78221
2594,3154948.935432
2594.5,3154945.09014
2595,3154941.246335
2595.5,3154937.404022
2596,3154933.563202
2596.5,3154929.723877
2597,3154925.886052
2597.5,3154922.049728
2598,3154918.214908
2598.5,3154914.381595
2599,3154910.549792
2599.5,3154906.7195
2600,3154902.890723
2600.5,3154899.063464
2601,3154895.237725
2601.5,3154891.413509
2602,3154887.590818
2602.5,3154883.769655
2603,3154879.950023
2603.5,3154876.131925
2604,3154872.315362
2604.5,3154868.500339
2605,3154864.686857
2605.5,3154860.874919
2606,3154857.064529
2606.5,3154853.255687
2607,3154849.448399
2607.5,3154845.642665
2608,3154841.838488
2608.5,3154838.035872
2609,3154834.23482
2609.5,3154830.435332
2610,3154826.637414
2610.5,3154822.841066
2611,3154819.046293
2611.5,3154815.253095
2612,3154811.461478
2612.5,3154807.671442
2613,3154803.882991
2613.5,3154800.096127
2614,3154796.310853
2614.5,3154792.527173
2615,3154788.745088
2615.5,3154784.964601
2616,3154781.185716
2616.5,3154777.408435
2617,3154773.63276
2617.5,3154769.858695
2618,3154767.587036
2618.5,3154765.980257
2619,3154764.619714
2619.5,3154763.352756
2620,3154762.123568
2620.5,3154760.911598
2621,3154759.709139
2621.5,3154758.513167
2622,3154757.322374
2622.5,3154756.136084
2623,3154754.953858
2623.5,3154753.775352
2624,3154752.600262
2624.5,3154751.428305
2625,3154750.259216
2625.5,3154749.092739
2626,3154747.928628
2626.5,3154746.766648
2627,3154745.606573
2627.5,3154744.448186
2628,3154743.291279
2628.5,3154742.135649
2629,3154740.981105
2629.5,3154739.827462
2630,3154738.674541
2630.5,3154737.522173
2631,3154736.370194
2631.5,3154735.218446
2632,3154734.066778
2632.5,3154732.915047
2633,3154731.763112
2633.5,3154730.610842
2634,3154729.458108
2634.5,3154728.304789
2635,3154727.150768
2635.5,3154725.995931
2636,3154724.840172
2636.5,3154723.683388
2637,3154722.52548
2637.5,3154721.366355
2638,3154720.205923
2638.5,3154719.044097
2639,3154717.880795
2639.5,3154716.715939
2640,3154715.549454
2640.5,3154714.381269
2641,3154713.211315
2641.5,3154712.039527
2642,3154710.865844
2642.5,3154709.690207
2643,3154708.51256
2643.5,3154707.332849
2644,3154706.151025
2644.5,3154704.967038
2645,3154703.780844
2645.5,3154702.5924
2646,3154701.401665
2646.5,3154700.2086
2647,3154699.013169
2647.5,3154697.815338
2648,3154696.615075
2648.5,3154695.412348
2649,3154694.207131
2649.5,3154692.999396
2650,3154691.789117
2650.5,3154690.576273
2651,3154689.360841
2651.5,3154688.142801
2652,3154686.922135
2652.5,3154685.698825
2653,3154684.472856
2653.5,3154683.244213
2654,3154682.012884
2654.5,3154680.778856
2655,3154679.542119
2655.5,3154678.302663
2656,3154677.06048
2656.5,3154675.815563
2657,3154674.567905
2657.5,3154673.317501
2658,3154672.064347
2658.5,3154670.80844
2659,3154669.549776
2659.5,3154668.288356
2660,3154667.024177
2660.5,3154665.75724
2661,3154664.487546
2661.5,3154663.215096
2662,3154661.939892
2662.5,3154660.661939
2663,3154659.381238
2663.5,3154658.097795
2664,3154656.811614
2664.5,3154655.522701
2665,3154654.231062
2665.5,3154652.936703
2666,3154651.639632
2666.5,3154650.339857
2667,3154649.037384
2667.5,3154647.732224
2668,3154646.424385
2668.5,3154645.113876
2669,3154643.800708
2669.5,3154642.484891
2670,3154641.166434
2670.5,3154639.845351
2671,3154638.521651
2671.5,3154637.195346
2672,3154635.866449
2672.5,3154634.534972
2673,3154633.200928
2673.5,3154631.864329
2674,3154630.525189
2674.5,3154629.183521
2675,3154627.839339
2675.5,3154626.492657
2676,3154625.143489
2676.5,3154623.79185
2677,3154622.437754
2677.5,3154621.081216
2678,3154619.722251
2678.5,3154618.360874
2679,3154616.997101
2679.5,3154615.630946
2680,3154614.262427
2680.5,3154612.891558
2681,3154611.518356
2681.5,3154610.142837
2682,3154608.765017
2682.5,3154607.384911
2683,3154606.002538
2683.5,3154604.617913
2684,3154603.231053
2684.5,3154601.841975
2685,3154600.450696
2685.5,3154599.057232
2686,3154597.661601
2686.5,3154596.26382
2687,3154594.863906
2687.5,3154593.461876
2688,3154592.057747
2688.5,3154590.651537
2689,3154589.243264
2689.5,3154587.832944
2690,3154586.420595
2690.5,3154585.006234
2691,3154583.58988
2691.5,3154582.17155
2692,3154580.751261
2692.5,3154579.329032
2693,3154577.904879
2693.5,3154576.47882
2694,3154575.050873
2694.5,3154573.621057
2695,3154572.189387
2695.5,3154570.755883
2696,3154569.320562
2696.5,3154567.883442
2697,3154566.44454
2697.5,3154565.003874
2698,3154563.561462
2698.5,3154562.117321
2699,3154560.671469
2699.5,3154559.223925
2700,3154557.774705
2700.5,3154556.323827
2701,3154554.871309
2701.5,3154553.417168
2702,3154551.961422
2702.5,3154550.504089
2703,3154549.045186
2703.5,3154547.584731
2704,3154546.122741
2704.5,3154544.659233
2705,3154543.194225
2705.5,3154541.727735
2706,3154540.25978
2706.5,3154538.790376
2707,3154537.319542
2707.5,3154535.847294
2708,3154534.373651
2708.5,3154532.898628
2709,3154531.422243
2709.5,3154529.944514
2710,3154528.465457
2710.5,3154526.985089
2711,3154525.503427
2711.5,3154524.020489
2712,3154522.53629
2712.5,3154521.050849
2713,3154519.564181
2713.5,3154518.076303
2714,3154516.587233
2714.5,3154515.096986
2715,3154513.60558
2715.5,3154512.11303
2716,3154510.619354
2716.5,3154509.124568
2717,3154507.628688
2717.5,3154506.13173
2718,3154504.633712
2718.5,3154503.134648
2719,3154501.634556
2719.5,3154500.133451
2720,3154498.631349
2720.5,3154497.128267
2721,3154495.624221
2721.5,3154494.119226
2722,3154492.613298
2722.5,3154491.106453
2723,3154489.598707
2723.5,3154488.090076
2724,3154486.580575
2724.5,3154485.070219
2725,3154483.559025
2725.5,3154482.047008
2726,3154480.534183
2726.5,3154479.020565
2727,3154477.50617
2727.5,3154475.991014
2728,3154474.475111
2728.5,3154472.958476
2729,3154471.441125
2729.5,3154469.923072
2730,3154468.404333
2730.5,3154466.884923
2731,3154465.364856
2731.5,3154463.844147
2732,3154462.322811
2732.5,3154460.800863
2733,3154459.278316
2733.5,3154457.755187
2734,3154456.231489
2734.5,3154454.707237
2735,3154453.182445
2735.5,3154451.657127
2736,3154450.131299
2736.5,3154448.604973
2737,3154447.078165
2737.5,3154445.550888
2738,3154444.023157
2738.5,3154442.494985
2739,3154440.966387
2739.5,3154439.437376
2740,3154437.907967
2740.5,3154436.378172
2741,3154434.848006
2741.5,3154433.317483
2742,3154431.786615
2742.5,3154430.255418
2743,3154428.723903
2743.5,3154427.192085
2744,3154425.659977
2744.5,3154424.127593
2745,3154422.594945
2745.5,3154421.062047
2746,3154419.528913
2746.5,3154417.995554
2747,3154416.461985
2747.5,3154414.928219
2748,3154413.394268
2748.5,3154411.860145
2749,3154410.325863
2749.5,3154408.791436
2750,3154407.256875
2750.5,3154405.722193
2751,3154404.187404
2751.5,3154402.65252
2752,3154401.117553
2752.5,3154399.582515
2753,3154398.047421
2753.5,3154396.51228
2754,3154394.977107
2754.5,3154393.441913
2755,3154391.906711
2755.5,3154390.371513
2756,3154388.836331
2756.5,3154387.301177
2757,3154385.766063
2757.5,3154384.231001
2758,3154382.696003
2758.5,3154381.161081
2759,3154379.626247
2759.5,3154378.091513
2760,3154376.55689
2760.5,3154375.022391
2761,3154373.488026
2761.5,3154371.953808
2762,3154370.419747
2762.5,3154368.885857
2763,3154367.352147
2763.5,3154365.818629
2764,3154364.285316
2764.5,3154362.752217
2765,3154361.219345
2765.5,3154359.686711
2766,3154358.154326
2766.5,3154356.6222
2767,3154355.090346
2767.5,3154353.558774
2768,3154352.027495
2768.5,3154350.49652
2769,3154348.96586
2769.5,3154347.435526
2770,3154345.905529
2770.5,3154344.37588
2771,3154342.846588
2771.5,3154341.317666
2772,3154339.789124
2772.5,3154338.260972
2773,3154336.733221
2773.5,3154335.205881
2774,3154333.678963
2774.5,3154332.152477
2775,3154330.626434
2775.5,3154329.100845
2776,3154327.575718
2776.5,3154326.051066
2777,3154324.526897
2777.5,3154323.003222
2778,3154321.480052
2778.5,3154319.957396
2779,3154318.435265
2779.5,3154316.913668
2780,3154315.392616
2780.5,3154313.872118
2781,3154312.352185
2781.5,3154310.832825
2782,3154309.31405
2782.5,3154307.795869
2783,3154306.278292
2783.5,3154304.761327
2784,3154303.244986
2784.5,3154301.729278
2785,3154300.214212
2785.5,3154298.699798
2786,3154297.186045
2786.5,3154295.672963
2787,3154294.160561
2787.5,3154292.648849
2788,3154291.137837
2788.5,3154289.627533
2789,3154288.117946
2789.5,3154286.609087
2790,3154285.100964
2790.5,3154283.593587
2791,3154282.086964
2791.5,3154280.581105
2792,3154279.076019
2792.5,3154277.571715
2793,3154276.068202
2793.5,3154274.565489
2794,3154273.063585
2794.5,3154271.562498
2795,3154270.062239
2795.5,3154268.562815
2796,3154267.064236
2796.5,3154265.56651
2797,3154264.069645
2797.5,3154262.573652
2798,3154261.078538
2798.5,3154259.584312
2799,3154258.090982
2799.5,3154256.598558
2800,3154255.107048
2800.5,3154253.61646
2801,3154252.126802
2801.5,3154250.638084
2802,3154249.150314
2802.5,3154247.6635
2803,3154246.177651
2803.5,3154244.692774
2804,3154243.208878
2804.5,3154241.725972
2805,3154240.244064
2805.5,3154238.763161
2806,3154237.283272
2806.5,3154235.804406
2807,3154234.32657
2807.5,3154232.849773
2808,3154231.374021
2808.5,3154229.899325
2809,3154228.425691
2809.5,3154226.953128
2810,3154225.481643
2810.5,3154224.011244
2811,3154222.54194
2811.5,3154221.073738
2812,3154219.606646
2812.5,3154218.140671
2813,3154216.675823
2813.5,3154215.212107
2814,3154213.749533
2814.5,3154212.288108
2815,3154210.827839
2815.5,3154209.368734
2816,3154207.9108
2816.5,3154206.454046
2817,3154204.998479
2817.5,3154203.544107
2818,3154202.090936
2818.5,3154200.638974
2819,3154199.18823
2819.5,3154197.73871
2820,3154196.290421
2820.5,3154194.843371
2821,3154193.397568
2821.5,3154191.953019
2822,3154190.509731
2822.5,3154189.067711
2823,3154187.626967
2823.5,3154186.187505
2824,3154184.749334
2824.5,3154183.31246
2825,3154181.87689
2825.5,3154180.442632
2826,3154179.009692
2826.5,3154177.578078
2827,3154176.147797
2827.5,3154174.718856
2828,3154173.291261
2828.5,3154171.86502
2829,3154170.440141
2829.5,3154169.016629
2830,3154167.594491
2830.5,3154166.173735
2831,3154164.754368
2831.5,3154163.336396
2832,3154161.919826
2832.5,3154160.504665
2833,3154159.090919
2833.5,3154157.678596
2834,3154156.267703
2834.5,3154154.858245
2835,3154153.45023
2835.5,3154152.043665
2836,3154150.638555
2836.5,3154149.234908
2837,3154147.83273
2837.5,3154146.432029
2838,3154145.032809
2838.5,3154143.635079
2839,3154142.238844
2839.5,3154140.844111
2840,3154139.450886
2840.5,3154138.059177
2841,3154136.668989
2841.5,3154135.280328
2842,3154133.893202
2842.5,3154132.507617
2843,3154131.123579
2843.5,3154129.741094
2844,3154128.360169
2844.5,3154126.980809
2845,3154125.603023
2845.5,3154124.226814
2846,3154122.852191
2846.5,3154121.479158
2847,3154120.107723
2847.5,3154118.737892
2848,3154117.36967
2848.5,3154116.003063
2849,3154114.638079
2849.5,3154113.274723
2850,3154111.913001
2850.5,3154110.552919
2851,3154109.194484
2851.5,3154107.837701
2852,3154106.482576
2852.5,3154105.129116
2853,3154103.777326
2853.5,3154102.427213
2854,3154101.078782
2854.5,3154099.732039
2855,3154098.386991
2855.5,3154097.043643
2856,3154095.702
2856.5,3154094.36207
2857,3154093.023857
2857.5,3154091.687368
2858,3154090.352609
2858.5,3154089.019585
2859,3154087.688301
2859.5,3154086.358765
2860,3154085.030981
2860.5,3154083.704955
2861,3154082.380694
2861.5,3154081.058202
2862,3154079.737485
2862.5,3154078.41855
2863,3154077.101401
2863.5,3154075.786045
2864,3154074.472487
2864.5,3154073.160733
2865,3154071.850788
2865.5,3154070.542657
2866,3154069.236347
2866.5,3154067.931863
2867,3154066.629211
2867.5,3154065.328395
2868,3154064.029423
2868.5,3154062.732298
2869,3154061.437026
2869.5,3154060.143614
2870,3154058.852066
2870.5,3154057.562388
2871,3154056.274585
2871.5,3154054.988663
2872,3154053.704627
2872.5,3154052.422482
2873,3154051.142234
2873.5,3154049.863888
2874,3154048.58745
2874.5,3154047.312924
2875,3154046.040317
2875.5,3154044.769633
2876,3154043.500878
2876.5,3154042.234057
2877,3154040.969174
2877.5,3154039.706237
2878,3154038.445249
2878.5,3154037.186216
2879,3154035.929142
2879.5,3154034.674035
2880,3154033.420897
2880.5,3154032.169735
2881,3154030.920554
2881.5,3154029.673359
2882,3154028.428154
2882.5,3154027.184946
2883,3154025.943739
2883.5,3154024.704538
2884,3154023.467349
2884.5,3154022.232175
2885,3154020.999024
2885.5,3154019.767898
2886,3154018.538805
2886.5,3154017.311747
2887,3154016.086731
2887.5,3154014.863762
2888,3154013.642844
2888.5,3154012.423982
2889,3154011.207182
2889.5,3154009.992448
2890,3154008.779785
2890.5,3154007.569198
2891,3154006.360692
2891.5,3154005.154272
2892,3154003.949942
2892.5,3154002.747709
2893,3154001.547575
2893.5,3154000.349547
2894,3153999.15363
2894.5,3153997.959827
2895,3153996.768143
2895.5,3153995.578585
2896,3153994.391155
2896.5,3153993.20586
2897,3153992.022704
2897.5,3153990.841691
2898,3153989.662826
2898.5,3153988.486115
2899,3153987.311561
2899.5,3153986.13917
2900,3153984.968946
2900.5,3153983.800894
2901,3153982.635019
2901.5,3153981.471324
2902,3153980.309816
2902.5,3153979.150498
2903,3153977.993375
2903.5,3153976.838452
2904,3153975.685734
2904.5,3153974.535224
2905,3153973.386928
2905.5,3153972.24085
2906,3153971.096995
2906.5,3153969.955367
2907,3153968.815971
2907.5,3153967.678811
2908,3153966.543892
2908.5,3153965.411219
2909,3153964.280795
2909.5,3153963.152627
2910,3153962.026717
2910.5,3153960.90307
2911,3153959.781691
2911.5,3153958.662585
2912,3153957.545756
2912.5,3153956.431207
2913,3153955.318945
2913.5,3153954.208973
2914,3153953.101295
2914.5,3153951.995916
2915,3153950.89284
2915.5,3153949.792073
2916,3153948.693617
2916.5,3153947.597478
2917,3153946.503659
2917.5,3153945.412166
2918,3153944.323003
2918.5,3153943.236173
2919,3153942.151682
2919.5,3153941.069533
2920,3153939.989731
2920.5,3153938.91228
2921,3153937.837185
2921.5,3153936.764449
2922,3153935.694077
2922.5,3153934.626074
2923,3153933.560443
2923.5,3153932.497189
2924,3153931.436316
2924.5,3153930.377828
2925,3153929.321729
2925.5,3153928.268025
2926,3153927.216718
2926.5,3153926.167813
2927,3153925.121315
2927.5,3153924.077226
2928,3153923.035553
2928.5,3153921.996299
2929,3153920.959467
2929.5,3153919.925062
2930,3153918.893089
2930.5,3153917.863551
2931,3153916.836453
2931.5,3153915.811798
2932,3153914.789591
2932.5,3153913.769836
